level,measure,contrast,layer,head,n,mean,median,sd,dz,n_pos,n_neg,p_sign,p_wilcoxon,p_perm,p_fwer,q_bh,mean_adj,dz_adj,p_perm_adj,p_fwer_adj,covariates_used
head,cohesion,injected-control,0,11,38.0,-0.00719273230060935,-0.023809611797332764,0.09599823504686356,-0.07492567598819733,10.0,28.0,0.0050976432976312935,0.08177967369556427,0.645870825834833,1.0,0.7447879793410687,-0.021705266133775953,-0.27193161067772426,0.11177764447110577,1.0,4.0
head,cohesion,injected-control,0,12,38.0,0.00850177463144064,0.007801633328199387,0.05503712221980095,0.1544734537601471,25.0,13.0,0.07295138851623051,0.34991779923439026,0.34673065386922614,1.0,0.4647279968090151,0.007801963639501922,0.14077251172713398,0.46270745850829836,1.0,4.0
head,cohesion,injected-control,0,13,38.0,0.010935730300843716,0.009458350017666817,0.02453543059527874,0.44571176171302795,28.0,10.0,0.0050976432976312935,0.009563913568854332,0.009398120375924815,0.8356328734253149,0.030845113028676315,0.009765708591000264,0.4211491029645968,0.03819236152769446,0.9874025194961008,4.0
head,cohesion,injected-control,0,14,38.0,0.04248545691370964,0.019480053335428238,0.060795508325099945,0.6988255977630615,32.0,6.0,2.4342560209333897e-05,1.5301047824323177e-06,0.0001999600079984003,0.03579284143171366,0.0017063254015863493,0.03162933082238245,0.6937648724079687,0.0001999600079984003,0.14197160567886422,4.0
head,cohesion,injected-control,0,15,38.0,0.012717138044536114,0.0030478760600090027,0.04005734622478485,0.31747329235076904,22.0,16.0,0.417692190836533,0.17019063234329224,0.051989602079584085,1.0,0.11137521449684959,0.016942652671812546,0.45348204578905243,0.016396720655868825,0.9556088782243551,4.0
head,cohesion,injected-control,0,16,38.0,0.01186304446309805,0.02301996946334839,0.05906875059008598,0.20083452761173248,25.0,13.0,0.07295138851623051,0.17480042576789856,0.22955408918216358,1.0,0.33755991658811096,0.019828155099489427,0.37072451819542634,0.03499300139972006,0.9996000799840032,4.0
head,cohesion,injected-control,0,17,38.0,-0.017102831974625587,-0.02189786732196808,0.05819028615951538,-0.2939121425151825,14.0,24.0,0.14330665429588407,0.10804200917482376,0.07698460307938412,1.0,0.1470750625994204,-0.009446118681639972,-0.207498806131505,0.2683463307338532,1.0,4.0
head,cohesion,injected-control,0,18,38.0,0.009685568511486053,0.0077212220057845116,0.022328488528728485,0.43377625942230225,29.0,9.0,0.0016580525261815637,0.002674529794603586,0.010197960407918417,0.8770245950809838,0.032838715275812766,0.011956273500901815,0.7269691567821065,0.0003999200159968006,0.09218156368726255,4.0
head,cohesion,injected-control,0,19,38.0,0.01619081385433674,0.010680492967367172,0.03425862640142441,0.47260546684265137,23.0,15.0,0.2558750795433298,0.019086675718426704,0.0057988402319536095,0.7080583883223356,0.021359756825613297,0.021020812299878587,0.6333204775891944,0.0011997600479904018,0.2903419316136773,4.0
head,cohesion,injected-control,0,20,38.0,-0.0020733473356813192,-0.0064351558685302734,0.03512238711118698,-0.059032075107097626,16.0,22.0,0.417692190836533,0.3884637951850891,0.7226554689062188,1.0,0.8060993465794859,0.005299577866781943,0.16548104953842285,0.34553089382123575,1.0,4.0
head,cohesion,injected-control,0,21,38.0,0.006489497143775225,0.0020423084497451782,0.025911834090948105,0.25044530630111694,23.0,15.0,0.2558750795433298,0.13263504207134247,0.132373525294941,1.0,0.22294488470726906,0.0048640414860919015,0.20341939291843486,0.23015396920615877,1.0,4.0
head,cohesion,injected-control,0,22,38.0,-0.0005237083532847464,0.006171815097332001,0.021849250420928,-0.023969167843461037,22.0,16.0,0.417692190836533,0.6774802803993225,0.8852229554089183,1.0,0.9355007848532962,0.0008398533447282633,0.03963425411654734,0.8068386322735452,1.0,4.0
head,cohesion,injected-control,0,23,38.0,-0.0026275785639882088,-0.014532163739204407,0.07606861740350723,-0.03454221412539482,17.0,21.0,0.6271025701571489,0.5562648773193359,0.8380323935212958,1.0,0.9052164250694166,-0.007148415446795444,-0.11326971247633061,0.45970805838832235,1.0,4.0
head,cohesion,injected-control,0,24,38.0,0.02828812599182129,0.017478391528129578,0.0861867144703865,0.32821911573410034,23.0,15.0,0.2558750795433298,0.07424744963645935,0.05018996200759848,0.9996000799840032,0.10935004488464009,0.0053492791151720665,0.07538881563674807,0.6788642271545691,1.0,4.0
head,cohesion,injected-control,0,25,38.0,0.021127652376890182,0.004063114523887634,0.08909343183040619,0.23714040219783783,19.0,19.0,1.0,0.40456271171569824,0.15436912617476506,1.0,0.25578314757760423,0.013018706115897722,0.14682106458771488,0.40931813637272546,1.0,4.0
head,cohesion,injected-control,0,26,38.0,0.04449513554573059,0.03077682852745056,0.06896231323480606,0.6452094316482544,30.0,8.0,0.0004719867429230362,8.490183245157823e-05,0.0001999600079984003,0.08958208358328335,0.0017063254015863493,0.030805848475637183,0.4887349922926193,0.01279744051189762,0.873625274945011,4.0
head,cohesion,injected-control,0,27,38.0,0.06334001570940018,0.041496507823467255,0.09797879308462143,0.6464666128158569,29.0,9.0,0.0016580525261815637,3.949330857722089e-05,0.0001999600079984003,0.08898220355928814,0.0017063254015863493,0.03455580071568991,0.5265932648189153,0.0065986802639472104,0.7252549490101979,4.0
head,cohesion,injected-control,0,28,38.0,0.0017453208565711975,0.001821868121623993,0.02187788300216198,0.07977557927370071,23.0,15.0,0.2558750795433298,0.5276603698730469,0.6392721455708859,1.0,0.7388427506372315,0.004773738212149551,0.2501944297293542,0.13697260547890422,1.0,4.0
head,cohesion,injected-control,0,29,38.0,0.002049058675765991,-0.0011805202811956406,0.011544599197804928,0.17749066650867462,18.0,20.0,0.8714146793645341,0.40456271171569824,0.27994401119776047,1.0,0.3979545688658412,0.0018505661798426185,0.16271879450743207,0.34173165366926617,1.0,4.0
head,cohesion,injected-control,0,30,38.0,0.004747600294649601,0.007621048018336296,0.011813552118837833,0.4018774628639221,25.0,13.0,0.07295138851623051,0.007251583971083164,0.01979604079184163,0.9568086382723455,0.052789442111577684,0.005895825827111773,0.5213744605031628,0.005198960207958408,0.7476504699060188,4.0
head,cohesion,injected-control,0,31,38.0,-0.008155565708875656,-0.010879257693886757,0.01377443689852953,-0.5920798182487488,13.0,25.0,0.07295138851623051,0.001465923385694623,0.0005998800239952009,0.19716056788642272,0.0034902110486993505,-0.008475191338538057,-0.5967191062020132,0.0033993201359728054,0.42451509698060386,4.0
head,cohesion,injected-control,1,0,38.0,-0.001361848902888596,-0.007411748170852661,0.06687644869089127,-0.02036365494132042,19.0,19.0,1.0,0.9200845956802368,0.9060187962407519,1.0,0.9447690909883196,0.010834992231585757,0.1771918699843117,0.31333733253349333,1.0,4.0
head,cohesion,injected-control,1,1,38.0,0.05353113263845444,0.06011785566806793,0.08054550737142563,0.6646072864532471,28.0,10.0,0.0050976432976312935,0.00017394949099980295,0.0003999200159968006,0.06818636272745451,0.0025918866859539484,0.05079287488465047,0.7586595275398066,0.0007998400319936012,0.0621875624875025,4.0
head,cohesion,injected-control,1,2,38.0,0.01930120587348938,0.017018519341945648,0.04024764150381088,0.4795611798763275,27.0,11.0,0.013852965261321515,0.004469688981771469,0.003799240151969606,0.6746650669866027,0.015438182204828874,0.016579190938440555,0.4604464129373121,0.01739652069586083,0.9436112777444511,4.0
head,cohesion,injected-control,1,3,38.0,0.017947444692254066,-5.4620206356048584e-05,0.0841515064239502,0.21327538788318634,19.0,19.0,1.0,0.32085341215133667,0.1933613277344531,1.0,0.297023230084522,0.016877755210549777,0.24314966577775354,0.22575484903019397,1.0,4.0
head,cohesion,injected-control,1,4,38.0,0.028198545798659325,0.013318955898284912,0.06876694411039352,0.4100596010684967,23.0,15.0,0.2558750795433298,0.04446884244680405,0.015596880623875225,0.9394121175764847,0.042933348814108145,0.03539257934453442,0.561730362010207,0.001999600079984003,0.5712857428514297,4.0
head,cohesion,injected-control,1,5,38.0,-0.013868264853954315,-0.014568015933036804,0.07002535462379456,-0.19804634153842926,15.0,23.0,0.2558750795433298,0.17019063234329224,0.23175364927014597,1.0,0.3380566052031759,-0.028726753434209953,-0.44580741880153296,0.020995800839832032,0.9676064787042592,4.0
head,cohesion,injected-control,1,6,38.0,-0.08172466605901718,-0.0734180212020874,0.08273401856422424,-0.9878000020980835,6.0,32.0,2.4342560209333897e-05,2.0200241124257445e-07,0.0001999600079984003,0.0003999200159968006,0.0017063254015863493,-0.08689500872348628,-1.0124887154561504,0.0001999600079984003,0.0021995600879824036,4.0
head,cohesion,injected-control,1,7,38.0,0.011320831254124641,0.008304708637297153,0.047881823033094406,0.236432746052742,25.0,13.0,0.07295138851623051,0.08177967369556427,0.15496900619876025,1.0,0.2559488102379524,0.007878108323729656,0.17437409921200353,0.4279144171165767,1.0,4.0
head,cohesion,injected-control,1,8,38.0,0.03648946434259415,0.027224361896514893,0.05504650995135307,0.6628842353820801,27.0,11.0,0.013852965261321515,0.0003195038007106632,0.0005998800239952009,0.07018596280743851,0.0034902110486993505,0.039392870651838836,0.7355418574210125,0.0005998800239952009,0.08218356328734253,4.0
head,cohesion,injected-control,1,9,38.0,0.007252282928675413,0.006968667730689049,0.013577972538769245,0.5341212153434753,26.0,12.0,0.03355243967962451,0.0024045277386903763,0.001999600079984003,0.41771645670865826,0.008902567312624432,0.008908928999888457,0.7079583385436509,0.0021995600879824036,0.1209758048390322,4.0
head,cohesion,injected-control,1,10,38.0,0.02648966573178768,0.022907927632331848,0.05341304466128349,0.4959399998188019,27.0,11.0,0.013852965261321515,0.0059961117804050446,0.00599880023995201,0.5986802639472105,0.021782877467059782,0.02906992261212827,0.5979020792755173,0.004399120175964807,0.4191161767646471,4.0
head,cohesion,injected-control,1,11,38.0,-0.009959417395293713,0.004690706729888916,0.06184753030538559,-0.16103176772594452,21.0,17.0,0.6271025701571489,0.49980780482292175,0.33613277344531095,1.0,0.4540896570026364,-0.0025035849086141836,-0.048874789139954744,0.7410517896420716,1.0,4.0
head,cohesion,injected-control,1,12,38.0,0.011624143458902836,0.014580601826310158,0.041857603937387466,0.2777068614959717,26.0,12.0,0.03355243967962451,0.05123291164636612,0.09558088382323535,1.0,0.1738999717786939,0.008131959174474459,0.28205146005303117,0.10097980403919216,1.0,4.0
head,cohesion,injected-control,1,13,38.0,-0.004522276110947132,0.0075110383331775665,0.06154991313815117,-0.07347331196069717,24.0,14.0,0.14330665429588407,0.87472003698349,0.6608678264347131,1.0,0.7586644106156347,0.004006629385917062,0.06706739445446139,0.7110577884423115,1.0,4.0
head,cohesion,injected-control,1,14,38.0,0.006151771172881126,0.00434710830450058,0.016081908717751503,0.3825274407863617,22.0,16.0,0.417692190836533,0.033134572207927704,0.013397320535892822,0.9806038792241552,0.039649873493509395,0.003008288284662247,0.31249418622280356,0.09078184363127374,1.0,4.0
head,cohesion,injected-control,1,15,38.0,0.027739042416214943,0.02614002674818039,0.03581749647855759,0.7744550704956055,31.0,7.0,0.00011616700794547796,4.6214314352255315e-05,0.0001999600079984003,0.010997800439912017,0.0017063254015863493,0.02895272774131004,0.9334018829235953,0.0001999600079984003,0.00639872025594881,4.0
head,cohesion,injected-control,1,16,38.0,0.01628255471587181,0.012489847838878632,0.041876185685396194,0.3888261318206787,25.0,13.0,0.07295138851623051,0.02071244642138481,0.02539492101579684,0.974005198960208,0.064367324554891,0.013720254724371371,0.38478089588117154,0.0611877624475105,0.9986002799440112,4.0
head,cohesion,injected-control,1,17,38.0,0.021193118765950203,0.0181976817548275,0.08016279339790344,0.2643760144710541,25.0,13.0,0.07295138851623051,0.058814071118831635,0.11597680463907219,1.0,0.20197321080001687,0.0005697977056840487,0.008321215885005017,0.9688062387522496,1.0,4.0
head,cohesion,injected-control,1,18,38.0,-0.04850092902779579,-0.04336930811405182,0.05361885577440262,-0.9045498967170715,8.0,30.0,0.0004719867429230362,3.7555801100097597e-06,0.0001999600079984003,0.0015996800639872025,0.0017063254015863493,-0.0512133663569798,-1.0150682941686666,0.0001999600079984003,0.0021995600879824036,4.0
head,cohesion,injected-control,1,19,38.0,0.04850435629487038,0.04940906912088394,0.059490323066711426,0.8153318762779236,31.0,7.0,0.00011616700794547796,1.7415775801055133e-05,0.0003999200159968006,0.00639872025594881,0.0025918866859539484,0.04500036889971709,0.7772116484955226,0.0009998000399920016,0.04899020195960808,4.0
head,cohesion,injected-control,1,20,38.0,-0.004201898351311684,-0.009206980466842651,0.06401734054088593,-0.06563688069581985,13.0,25.0,0.07295138851623051,0.1252131462097168,0.7000599880023995,1.0,0.7929883049938685,-0.018440027278245875,-0.48592828152418177,0.008798240351929614,0.8810237952409518,4.0
head,cohesion,injected-control,1,21,38.0,0.017454545944929123,0.008254550397396088,0.05077824741601944,0.3437406122684479,26.0,12.0,0.03355243967962451,0.005183736328035593,0.015796840631873626,0.9988002399520096,0.04325124279956843,0.007018495648100188,0.36699726551581585,0.07218556288742252,0.9996000799840032,4.0
head,cohesion,injected-control,1,22,38.0,0.03822715952992439,0.02360621467232704,0.09335123002529144,0.4094981849193573,28.0,10.0,0.0050976432976312935,0.019086675718426704,0.014997000599880024,0.9412117576484703,0.04218936432493721,0.026647883276861767,0.3645361321986451,0.03559288142371526,0.9996000799840032,4.0
head,cohesion,injected-control,1,23,38.0,0.010553472675383091,0.009593524038791656,0.04455643892288208,0.23685628175735474,26.0,12.0,0.03355243967962451,0.0718633383512497,0.15836832633473305,1.0,0.2598864842416132,0.007693276573702382,0.19236004412930427,0.23395320935812838,1.0,4.0
head,cohesion,injected-control,1,24,38.0,-0.033359598368406296,-0.026544248685240746,0.04072870314121246,-0.8190684914588928,6.0,32.0,2.4342560209333897e-05,2.0793231669813395e-06,0.0001999600079984003,0.00599880023995201,0.0017063254015863493,-0.034168781371002904,-0.8758451410368141,0.0001999600079984003,0.014197160567886422,4.0
head,cohesion,injected-control,1,25,38.0,0.006074069999158382,0.005933530628681183,0.020024951547384262,0.3033250868320465,28.0,10.0,0.0050976432976312935,0.019086675718426704,0.0647870425914817,1.0,0.1295740851829634,0.003179250139544178,0.23083718444630247,0.21855628874225155,1.0,4.0
head,cohesion,injected-control,1,26,38.0,2.1671385184163228e-06,-0.00016186386346817017,0.05556432902812958,3.9002334233373404e-05,19.0,19.0,1.0,0.87472003698349,0.9998000399920016,1.0,0.9998000399920016,0.004680641926841943,0.08389922848717453,0.6112777444511098,1.0,4.0
head,cohesion,injected-control,1,27,38.0,0.0249467846006155,0.01716500148177147,0.037762321531772614,0.6606263518333435,30.0,8.0,0.0004719867429230362,3.1074348953552544e-05,0.0001999600079984003,0.07198560287942411,0.0017063254015863493,0.022951554523058165,0.6105692042445923,0.0005998800239952009,0.3707258548290342,4.0
head,cohesion,injected-control,1,28,38.0,-0.016537660732865334,-0.018054384738206863,0.0599818229675293,-0.27571120858192444,15.0,23.0,0.2558750795433298,0.11811137199401855,0.09198160367926415,1.0,0.16940496792727786,-0.0057721521639607955,-0.11183431620896249,0.46510697860427913,1.0,4.0
head,cohesion,injected-control,1,29,38.0,0.03369563817977905,0.039469487965106964,0.05284276232123375,0.6376585364341736,30.0,8.0,0.0004719867429230362,0.00021384115098044276,0.0005998800239952009,0.09898020395920816,0.0034902110486993505,0.04420029158983712,1.0641664298225417,0.0001999600079984003,0.0009998000399920016,4.0
head,cohesion,injected-control,1,30,38.0,-0.018865296617150307,-0.015717752277851105,0.04660665988922119,-0.40477684140205383,13.0,25.0,0.07295138851623051,0.010465310886502266,0.014397120575884824,0.9530093981203759,0.04118059069750296,-0.018613624969433282,-0.45888394540320654,0.006998600279944011,0.9466106778644271,4.0
head,cohesion,injected-control,1,31,38.0,-0.006695595104247332,-0.0089641734957695,0.037868961691856384,-0.17680957913398743,16.0,22.0,0.417692190836533,0.293377161026001,0.28654269146170763,1.0,0.4030490605175668,-0.010003441786052903,-0.2721895692890341,0.10637872425514897,1.0,4.0
head,cohesion,injected-control,2,0,38.0,0.03491682931780815,0.03673257678747177,0.10924752801656723,0.3196120858192444,26.0,12.0,0.03355243967962451,0.03845701366662979,0.0591881623675265,1.0,0.1226077365172127,0.02086846902034592,0.22354982392076217,0.23415316936612676,1.0,4.0
head,cohesion,injected-control,2,1,38.0,0.041283391416072845,0.03395147621631622,0.04522126913070679,0.9129197597503662,32.0,6.0,2.4342560209333897e-05,3.2666866900399327e-07,0.0001999600079984003,0.0013997200559888023,0.0017063254015863493,0.03545132129324119,0.9534225072222622,0.0001999600079984003,0.0057988402319536095,4.0
head,cohesion,injected-control,2,2,38.0,0.024632886052131653,0.021805424243211746,0.033566609025001526,0.73385089635849,31.0,7.0,0.00011616700794547796,9.140581823885441e-05,0.0003999200159968006,0.01899620075984803,0.0025918866859539484,0.027354747761487507,0.8637328822778909,0.0009998000399920016,0.016596680663867228,4.0
head,cohesion,injected-control,2,3,38.0,0.044034793972969055,0.02893790602684021,0.0733606368303299,0.6002509593963623,31.0,7.0,0.00011616700794547796,2.865628630388528e-05,0.0001999600079984003,0.1767646470705859,0.0017063254015863493,0.05688035357497856,0.8177662595913109,0.0001999600079984003,0.030193961207758448,4.0
head,cohesion,injected-control,2,4,38.0,0.0116845378652215,0.016582243144512177,0.04631664231419563,0.25227513909339905,26.0,12.0,0.03355243967962451,0.0608447827398777,0.1281743651269746,1.0,0.21802416925252824,0.016005484964632652,0.42641510221474044,0.029394121175764846,0.9844031193761248,4.0
head,cohesion,injected-control,2,5,38.0,-0.010256456211209297,-0.005496831610798836,0.04978932812809944,-0.20599707961082458,18.0,20.0,0.8714146793645341,0.5371132493019104,0.21735652869426114,1.0,0.32445056178268716,-0.0037419815382029077,-0.08180616876715699,0.5748850229954009,1.0,4.0
head,cohesion,injected-control,2,6,38.0,0.0007274242816492915,0.0026899706572294235,0.022821201011538506,0.03187493607401848,23.0,15.0,0.2558750795433298,0.3727520704269409,0.8578284343131374,1.0,0.9182096774799529,0.0036940144393411175,0.17238242770550538,0.2741451709658068,1.0,4.0
head,cohesion,injected-control,2,7,38.0,0.00019792153034359217,0.002974003553390503,0.0438847579061985,0.004510029219090939,22.0,16.0,0.417692190836533,0.5276603698730469,0.9808038392321535,1.0,0.9904764609208335,0.010185438809846643,0.2981345899641333,0.04899020195960808,1.0,4.0
head,cohesion,injected-control,2,8,38.0,-0.004893846344202757,-0.0008175671100616455,0.03406393155455589,-0.14366652071475983,18.0,20.0,0.8714146793645341,0.6880195736885071,0.39112177564487105,1.0,0.5105950820014115,-0.002495843970384404,-0.07650048318459213,0.6606678664267147,1.0,4.0
head,cohesion,injected-control,2,9,38.0,0.006508643738925457,0.0059339143335819244,0.03735172376036644,0.17425283789634705,24.0,14.0,0.14330665429588407,0.24318096041679382,0.29994001199760045,1.0,0.4173078427792702,0.009347042364391055,0.29087909313490057,0.08658268346330734,1.0,4.0
head,cohesion,injected-control,2,10,38.0,0.07823887467384338,0.09938646852970123,0.07450857013463974,1.0500653982162476,30.0,8.0,0.0004719867429230362,9.014984243549407e-07,0.0001999600079984003,0.0001999600079984003,0.0017063254015863493,0.09126733697921084,1.4252663114526056,0.0001999600079984003,0.0001999600079984003,4.0
head,cohesion,injected-control,2,11,38.0,-0.01750090904533863,-0.01338072121143341,0.04738123342394829,-0.3693637251853943,14.0,24.0,0.14330665429588407,0.033134572207927704,0.030393921215756847,0.9906018796240752,0.07517723508438409,-0.01976833532354245,-0.5537139483528107,0.008998200359928014,0.6082783443311338,4.0
head,cohesion,injected-control,2,12,38.0,0.02255198545753956,0.009944990277290344,0.05389389023184776,0.41845160722732544,27.0,11.0,0.013852965261321515,0.007599193602800369,0.014197160567886422,0.9204159168166367,0.041067492716146035,0.021418194013290797,0.4059094683780919,0.03719256148770246,0.9946010797840432,4.0
head,cohesion,injected-control,2,13,38.0,0.032732803374528885,0.04055284336209297,0.05574953928589821,0.5871403217315674,27.0,11.0,0.013852965261321515,0.0005335691967047751,0.0007998400319936012,0.21095780843831233,0.004310716804007619,0.032258659672000416,0.556508143374109,0.003999200159968006,0.5956808638272345,4.0
head,cohesion,injected-control,2,14,38.0,0.05140357092022896,0.048719048500061035,0.059014901518821716,0.8710269927978516,31.0,7.0,0.00011616700794547796,1.1170559446327388e-06,0.0001999600079984003,0.0023995200959808036,0.0017063254015863493,0.048352056363483296,1.0767433999776883,0.0001999600079984003,0.0007998400319936012,4.0
head,cohesion,injected-control,2,15,38.0,0.03460702300071716,0.03346448764204979,0.053722504526376724,0.6441811323165894,30.0,8.0,0.0004719867429230362,0.00014094381185714155,0.0001999600079984003,0.09058188362327535,0.0017063254015863493,0.03442346719201679,0.7106100135796996,0.0001999600079984003,0.11717656468706258,4.0
head,cohesion,injected-control,2,16,38.0,-0.027366995811462402,-0.02287658303976059,0.047325249761343,-0.5782747268676758,12.0,26.0,0.03355243967962451,0.0018325389828532934,0.001799640071985603,0.2411517696460708,0.008226926043362757,-0.019655666649774688,-0.43517362675865845,0.01919616076784643,0.9786042791441711,4.0
head,cohesion,injected-control,2,17,38.0,-0.026283271610736847,-0.024839084595441818,0.026956573128700256,-0.9750227332115173,6.0,32.0,2.4342560209333897e-05,8.274218998849392e-08,0.0001999600079984003,0.0003999200159968006,0.0017063254015863493,-0.0281671946932581,-1.0474483646250239,0.0001999600079984003,0.0013997200559888023,4.0
head,cohesion,injected-control,2,18,38.0,0.013943016529083252,0.019205225631594658,0.05152710899710655,0.2705957591533661,25.0,13.0,0.07295138851623051,0.08990395069122314,0.10377924415116976,1.0,0.18513927876445616,0.009687554177742044,0.22407470237273064,0.25374925014997,1.0,4.0
head,cohesion,injected-control,2,19,38.0,-0.013912837952375412,-0.0031265392899513245,0.05979619547724724,-0.23267096281051636,17.0,21.0,0.6271025701571489,0.40456271171569824,0.16276744651069786,1.0,0.26386142329893647,-0.0008849132144665647,-0.019559442651207196,0.9154169166166767,1.0,4.0
head,cohesion,injected-control,2,20,38.0,0.02799840271472931,0.01181357353925705,0.055429112166166306,0.5051208734512329,30.0,8.0,0.0004719867429230362,0.0009790192125365138,0.0003999200159968006,0.5508898220355929,0.0025918866859539484,0.018591432844048385,0.425448203729939,0.00639872025594881,0.9846030793841232,4.0
head,cohesion,injected-control,2,21,38.0,-0.008577345870435238,-0.008051905781030655,0.03488482907414436,-0.24587610363960266,17.0,21.0,0.6271025701571489,0.1992177516222,0.132373525294941,1.0,0.22294488470726906,-0.004485323491197286,-0.13823534034866322,0.38812237552489504,1.0,4.0
head,cohesion,injected-control,2,22,38.0,0.009894320741295815,0.00814749300479889,0.034872863441705704,0.2837255001068115,22.0,16.0,0.417692190836533,0.10804200917482376,0.08278344331133773,1.0,0.15756551291972087,0.009021161250675291,0.2964757158492298,0.07518496300739852,1.0,4.0
head,cohesion,injected-control,2,23,38.0,-0.006221504416316748,-0.003837238997220993,0.026941902935504913,-0.23092298209667206,14.0,24.0,0.14330665429588407,0.09864871203899384,0.16716656668666266,1.0,0.2683049596977156,-0.007627198295723298,-0.270696829110848,0.16736652669466107,1.0,4.0
head,cohesion,injected-control,2,24,38.0,0.015626689419150352,0.02060726284980774,0.04850335791707039,0.3221774697303772,25.0,13.0,0.07295138851623051,0.02156846970319748,0.05318936212757448,1.0,0.11295592121245172,0.01738943260463867,0.3536903931858576,0.0617876424715057,0.9998000399920016,4.0
head,cohesion,injected-control,2,25,38.0,0.0029651368968188763,-0.0002582371234893799,0.056926630437374115,0.05208699032664299,19.0,19.0,1.0,0.8860293030738831,0.7434513097380524,1.0,0.8239114081945516,-0.004698267913810925,-0.09081846014233766,0.6296740651869626,1.0,4.0
head,cohesion,injected-control,2,26,38.0,0.05708153545856476,0.034907639026641846,0.10077658295631409,0.5664166808128357,30.0,8.0,0.0004719867429230362,9.140581823885441e-05,0.0005998800239952009,0.28154369126174766,0.0034902110486993505,0.039616302847577466,0.6253906134063463,0.0011997600479904018,0.3167366526694661,4.0
head,cohesion,injected-control,2,27,38.0,0.027075504884123802,0.024058615788817406,0.07124488055706024,0.3800343871116638,27.0,11.0,0.013852965261321515,0.01304692029953003,0.017196560687862426,0.9832033593281344,0.04658539191632573,0.013245306015422249,0.26149144720230144,0.16396720655868827,1.0,4.0
head,cohesion,injected-control,2,28,38.0,0.03533782437443733,0.04162480682134628,0.04614986479282379,0.765718936920166,29.0,9.0,0.0016580525261815637,5.8272496971767396e-05,0.0003999200159968006,0.01219756048790242,0.0025918866859539484,0.03363378024885339,0.8407063398152411,0.0003999200159968006,0.022195560887822437,4.0
head,cohesion,injected-control,2,29,38.0,0.04464588314294815,0.029799191281199455,0.0768645703792572,0.5808382630348206,30.0,8.0,0.0004719867429230362,0.00019970499852206558,0.0005998800239952009,0.23215356928614278,0.0034902110486993505,0.03441720004863836,0.7709879026282549,0.0001999600079984003,0.05418916216756649,4.0
head,cohesion,injected-control,2,30,38.0,0.06503528356552124,0.06549501419067383,0.06730854511260986,0.9662262797355652,30.0,8.0,0.0004719867429230362,8.087008609436452e-07,0.0001999600079984003,0.0003999200159968006,0.0017063254015863493,0.06473672950947905,1.0918685495704559,0.0001999600079984003,0.0005998800239952009,4.0
head,cohesion,injected-control,2,31,38.0,0.015792926773428917,0.012517780065536499,0.08772680163383484,0.18002396821975708,21.0,17.0,0.6271025701571489,0.3069165050983429,0.28114377124575085,1.0,0.3979545688658412,0.01572126696008007,0.18692398686318276,0.33453309338132375,1.0,4.0
head,cohesion,injected-control,3,0,38.0,-0.003113036509603262,0.0038048364222049713,0.06773311644792557,-0.045960333198308945,21.0,17.0,0.6271025701571489,0.87472003698349,0.785242951409718,1.0,0.8609087604320677,-0.00131068945991646,-0.02320185268877907,0.8930213957208558,1.0,4.0
head,cohesion,injected-control,3,1,38.0,-0.0002784178941510618,0.005312008783221245,0.03623821586370468,-0.007682991214096546,22.0,16.0,0.417692190836533,0.8409505486488342,0.9624075184963007,1.0,0.9815789830081791,0.005196626702777704,0.14665550445643105,0.48630273945210956,1.0,4.0
head,cohesion,injected-control,3,2,38.0,0.05525357648730278,0.0702236145734787,0.08946467936038971,0.6176021099090576,30.0,8.0,0.0004719867429230362,0.0007260713027790189,0.0003999200159968006,0.13697260547890422,0.0025918866859539484,0.05375119160442787,0.7842597275364378,0.0011997600479904018,0.04479104179164167,4.0
head,cohesion,injected-control,3,3,38.0,0.05780572071671486,0.058819763362407684,0.04360028728842735,1.3258105516433716,35.0,3.0,6.677873898297548e-08,2.0118022803217173e-08,0.0001999600079984003,0.0001999600079984003,0.0017063254015863493,0.061916056385473414,1.5892560471143702,0.0001999600079984003,0.0001999600079984003,4.0
head,cohesion,injected-control,3,4,38.0,-0.007527682464569807,-0.0036806706339120865,0.055751100182533264,-0.13502302765846252,19.0,19.0,1.0,0.34250321984291077,0.4153169366126775,1.0,0.534277064185153,-0.012135729391864813,-0.25143821338885974,0.20235952809438112,1.0,4.0
head,cohesion,injected-control,3,5,38.0,-0.0184473916888237,-0.02640622854232788,0.05902952328324318,-0.31251126527786255,16.0,22.0,0.417692190836533,0.06507603824138641,0.06598680263947211,1.0,0.1314600893050962,-0.021196946701220607,-0.3409528246428087,0.10217956408718257,1.0,4.0
head,cohesion,injected-control,3,6,38.0,-0.022972386330366135,-0.031864285469055176,0.0510253831744194,-0.45021486282348633,9.0,29.0,0.0016580525261815637,0.01000581867992878,0.011797640471905619,0.8162367526494702,0.0361700115066807,-0.029449450424442875,-0.606157486364468,0.003599280143971206,0.38752249550089984,4.0
head,cohesion,injected-control,3,7,38.0,0.003455105237662792,-0.00633569061756134,0.046349260956048965,0.0745449885725975,17.0,21.0,0.6271025701571489,0.98856520652771,0.6476704659068186,1.0,0.7451848956051487,-0.0005428587117069138,-0.013643844309073337,0.9554089182163568,1.0,4.0
head,cohesion,injected-control,3,8,38.0,0.06542167067527771,0.05851013958454132,0.055475346744060516,1.1792926788330078,33.0,5.0,4.255962267052382e-06,1.7280399333685637e-08,0.0001999600079984003,0.0001999600079984003,0.0017063254015863493,0.0750047523574453,1.4483322905228728,0.0001999600079984003,0.0001999600079984003,4.0
