level,measure,contrast,layer,head,n,mean,median,sd,dz,n_pos,n_neg,p_sign,p_wilcoxon,p_perm,p_fwer,q_bh
head,spectral_entropy_norm,control-benign,11,6,39.0,0.00014501351688522846,0.00013434886932373047,8.689113747095689e-05,1.6689103841781616,38.0,1.0,1.4551915228366852e-10,2.546585164964199e-11,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,11,7,39.0,0.00015694972535129637,0.00014144182205200195,0.00010221511183772236,1.5354845523834229,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,11,8,39.0,0.00015835578960832208,0.0001284480094909668,0.0001106936251744628,1.430577278137207,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,11,9,39.0,0.0001316880516242236,0.0001633167266845703,0.0002761349896900356,0.47689738869667053,27.0,12.0,0.023702702470473014,0.002893976401537657,0.005198960207958408,0.19456108778244352,0.0055455575551556354
head,spectral_entropy_norm,control-benign,11,10,39.0,0.00013595819473266602,0.00011545419692993164,9.482098539592698e-05,1.4338407516479492,37.0,2.0,2.841261448338628e-09,1.3271736065689765e-07,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,11,11,39.0,-9.02123938431032e-05,-1.3709068298339844e-06,0.00024733314057812095,-0.36474043130874634,19.0,20.0,1.0,0.12056507915258408,0.02559488102379524,0.6034793041391722,0.02696415449420404
head,spectral_entropy_norm,control-benign,11,12,39.0,0.0001196097073261626,0.00012320280075073242,9.615211456548423e-05,1.243963360786438,37.0,2.0,2.841261448338628e-09,1.1688825907185674e-08,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,11,13,39.0,0.00014825355901848525,0.00013327598571777344,0.00010065000242320821,1.4729613065719604,37.0,2.0,2.841261448338628e-09,2.000888343900442e-10,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,11,14,39.0,0.0001931878214236349,0.0001735687255859375,0.0001213087816722691,1.592529535293579,38.0,1.0,1.4551915228366852e-10,7.275957614183426e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,11,15,39.0,0.00020957757078576833,0.00016641616821289062,0.00011902710684807971,1.760754942893982,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,11,16,39.0,0.00019334371609147638,0.00015687942504882812,0.00013287972251418978,1.4550279378890991,38.0,1.0,1.4551915228366852e-10,7.275957614183426e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,11,17,39.0,0.00021000244305469096,0.00017696619033813477,0.00012500998855102807,1.6798852682113647,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,11,18,39.0,0.00014612766972277313,0.00011909008026123047,8.960170816862956e-05,1.630858063697815,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,11,19,39.0,0.00014895964704919606,0.00012254714965820312,9.497586142970249e-05,1.5683947801589966,39.0,0.0,3.637978807091713e-12,5.253342649780279e-08,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,11,20,39.0,0.0001430725387763232,0.00011807680130004883,0.00010235649824608117,1.3977866172790527,38.0,1.0,1.4551915228366852e-10,1.8189894035458565e-11,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,11,21,39.0,0.000192017134395428,0.0001679062843322754,0.00010281339200446382,1.8676276206970215,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,11,22,39.0,0.00014046981232240796,0.0001277923583984375,9.04874104890041e-05,1.5523685216903687,37.0,2.0,2.841261448338628e-09,1.8189894035458565e-11,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,11,23,39.0,0.00020184271852485836,0.00019413232803344727,0.00010873150313273072,1.856340765953064,39.0,0.0,3.637978807091713e-12,5.253342649780279e-08,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,11,24,39.0,0.00019607330614235252,0.00017195940017700195,0.00012005929602310061,1.6331372261047363,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,11,25,39.0,0.00010439524339744821,9.578466415405273e-05,9.018059790832922e-05,1.1576242446899414,36.0,3.0,3.608874976634979e-08,3.621244104579091e-08,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,11,26,39.0,0.00012561601761262864,0.00011664628982543945,6.963039777474478e-05,1.8040399551391602,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,11,27,39.0,0.00015619167243130505,0.00013130903244018555,0.00012578228779602796,1.2417620420455933,36.0,3.0,3.608874976634979e-08,6.912159733474255e-11,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,11,28,39.0,0.00016376911662518978,0.0001380443572998047,0.00013172939361538738,1.243223786354065,38.0,1.0,1.4551915228366852e-10,1.5643308870494366e-10,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,11,29,39.0,0.00012186857202323154,7.921457290649414e-05,0.00013943201338406652,0.8740357756614685,34.0,5.0,2.4299079086631536e-06,1.2901364243589342e-07,0.0001999600079984003,0.0003999200159968006,0.00022256418281561079
head,spectral_entropy_norm,control-benign,11,30,39.0,0.00021176919108256698,0.00018167495727539062,0.00018622497736942023,1.137168526649475,36.0,3.0,3.608874976634979e-08,1.949956640601158e-09,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,11,31,39.0,0.00019100691133644432,0.0001703500747680664,0.0001344873890047893,1.42025887966156,38.0,1.0,1.4551915228366852e-10,7.275957614183426e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,12,0,39.0,8.786488615442067e-05,0.00021564960479736328,0.0006316552753560245,0.13910259306430817,27.0,12.0,0.023702702470473014,0.049145616590976715,0.3795240951809638,1.0,0.3832669363563185
head,spectral_entropy_norm,control-benign,12,1,39.0,0.00013880699407309294,0.00011241436004638672,8.151642396114767e-05,1.7028101682662964,39.0,0.0,3.637978807091713e-12,5.253342649780279e-08,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,12,2,39.0,0.0001453115401091054,0.00013440847396850586,0.00014727938105352223,0.9866387248039246,35.0,4.0,3.353161446284503e-07,3.2576281228102744e-07,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,12,3,39.0,0.0002892919001169503,0.00025910139083862305,0.0002491144696250558,1.1612809896469116,35.0,4.0,3.353161446284503e-07,1.8109858501702547e-08,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,12,4,39.0,0.0001917817717185244,0.00016874074935913086,9.474736725678667e-05,2.0241382122039795,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,12,5,39.0,0.00018317729700356722,0.00015121698379516602,9.99340190901421e-05,1.8329824209213257,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,12,6,39.0,0.0001500187790952623,0.00012737512588500977,8.802456432022154e-05,1.7042831182479858,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,12,7,39.0,0.0001919483474921435,0.00015211105346679688,0.000113290487206541,1.6943024396896362,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,12,8,39.0,0.00018651668506208807,0.00015175342559814453,0.0001324711920460686,1.4079792499542236,37.0,2.0,2.841261448338628e-09,1.8189894035458565e-11,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,12,9,39.0,9.262867388315499e-05,7.033348083496094e-05,0.00010259476403007284,0.9028596878051758,34.0,5.0,2.4299079086631536e-06,5.3809344535693526e-08,0.0001999600079984003,0.0003999200159968006,0.00022256418281561079
head,spectral_entropy_norm,control-benign,12,10,39.0,0.00015166324737947434,0.0001316070556640625,8.590704965172336e-05,1.7654342651367188,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,12,11,39.0,0.00017655965348239988,0.00014656782150268555,0.00010168511653319001,1.7363371849060059,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,12,12,39.0,0.00012044723553117365,0.0001055002212524414,8.807268750388175e-05,1.367588996887207,38.0,1.0,1.4551915228366852e-10,1.5643308870494366e-10,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,12,13,39.0,0.00016476557357236743,0.0001633763313293457,0.0002879268431570381,0.5722480416297913,31.0,8.0,0.0002940768754342571,0.0005585207836702466,0.001799640071985603,0.05318936212757448,0.001931689133871339
head,spectral_entropy_norm,control-benign,12,14,39.0,0.00013925631355959922,0.00011861324310302734,7.793993427185342e-05,1.7867132425308228,38.0,1.0,1.4551915228366852e-10,7.275957614183426e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,12,15,39.0,0.00012517433788161725,9.417533874511719e-05,0.00019207823788747191,0.6516841053962708,30.0,9.0,0.0010650196345523,5.9142636018805206e-05,0.0003999200159968006,0.015996800639872025,0.00043845620597507905
head,spectral_entropy_norm,control-benign,12,16,39.0,0.00016178992518689483,0.00012987852096557617,9.782771667232737e-05,1.653825044631958,38.0,1.0,1.4551915228366852e-10,5.681046744143714e-08,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,12,17,39.0,0.0002167010970879346,0.00020384788513183594,0.00012184751540189609,1.7784613370895386,38.0,1.0,1.4551915228366852e-10,7.275957614183426e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,12,18,39.0,0.00015245034592226148,0.000125885009765625,0.00010204586578765884,1.4939395189285278,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,12,19,39.0,0.0002755385066848248,0.00018674135208129883,0.0002516635286156088,1.0948686599731445,36.0,3.0,3.608874976634979e-08,1.2005330063402653e-10,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,12,20,39.0,0.00012926872295793146,9.41157341003418e-05,8.344839443452656e-05,1.5490858554840088,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,12,21,39.0,0.0002293326979270205,0.00019735097885131836,0.00015385430015157908,1.4905836582183838,37.0,2.0,2.841261448338628e-09,1.8189894035458565e-11,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,12,22,39.0,0.00015087005158420652,0.00011730194091796875,0.00012027686898363754,1.2543563842773438,37.0,2.0,2.841261448338628e-09,6.639985627998612e-08,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,12,23,39.0,0.0001797553850337863,0.0001494288444519043,0.0001396478619426489,1.2872047424316406,36.0,3.0,3.608874976634979e-08,5.093170329928398e-11,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,12,24,39.0,0.00012842814612668008,0.00013256072998046875,0.0001344639458693564,0.9551121592521667,31.0,8.0,0.0002940768754342571,1.1596857802942395e-06,0.0001999600079984003,0.0003999200159968006,0.00022256418281561079
head,spectral_entropy_norm,control-benign,12,25,39.0,0.00015358741802629083,0.00014322996139526367,8.473375783069059e-05,1.8125883340835571,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,12,26,39.0,0.00025466008810326457,0.00020611286163330078,0.0001878862240118906,1.3553951978683472,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,12,27,39.0,0.00014416835620068014,0.00011235475540161133,0.00010869489051401615,1.3263581991195679,36.0,3.0,3.608874976634979e-08,1.0553910811950118e-07,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,12,28,39.0,0.00014957708481233567,0.0001353621482849121,0.00010049316915683448,1.488430380821228,37.0,2.0,2.841261448338628e-09,5.093170329928398e-11,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,12,29,39.0,0.00013948862033430487,0.0001081228256225586,0.00010806943464558572,1.290731430053711,37.0,2.0,2.841261448338628e-09,9.094947017729282e-11,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,12,30,39.0,0.00015762831026222557,0.00015395879745483398,0.00010556936467764899,1.493125557899475,36.0,3.0,3.608874976634979e-08,1.5643308870494366e-10,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,12,31,39.0,0.00010909025149885565,0.00010663270950317383,9.814167424337938e-05,1.1115589141845703,34.0,5.0,2.4299079086631536e-06,6.326445145532489e-09,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,13,0,39.0,9.076412243302912e-05,7.772445678710938e-05,9.110031533055007e-05,0.9963096380233765,36.0,3.0,3.608874976634979e-08,1.4542820281349123e-07,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,13,1,39.0,0.00013046998356003314,0.00011289119720458984,7.468284456990659e-05,1.7469873428344727,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,13,2,39.0,0.0001277541450690478,9.638071060180664e-05,8.801342482911423e-05,1.4515302181243896,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,13,3,39.0,0.00014395896869245917,0.0001100301742553711,9.641510405344889e-05,1.4931163787841797,39.0,0.0,3.637978807091713e-12,5.253342649780279e-08,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,13,4,39.0,0.0001336458371952176,0.00010913610458374023,8.136048563756049e-05,1.642638087272644,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,13,5,39.0,0.00014608945639338344,0.0001354217529296875,9.517561557004228e-05,1.534946322441101,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,13,6,39.0,0.000160807219799608,0.00012761354446411133,9.631334978621453e-05,1.6696254014968872,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,13,7,39.0,0.00010733421368058771,0.00010955333709716797,0.0001541886740596965,0.6961225271224976,37.0,2.0,2.841261448338628e-09,2.090608177240938e-06,0.0001999600079984003,0.007198560287942412,0.00022256418281561079
head,spectral_entropy_norm,control-benign,13,8,39.0,0.00021627162641379982,0.00018554925918579102,0.00024572841357439756,0.8801246285438538,31.0,8.0,0.0002940768754342571,1.723052264424041e-06,0.0001999600079984003,0.0003999200159968006,0.00022256418281561079
head,spectral_entropy_norm,control-benign,13,9,39.0,0.00018795178038999438,0.00019723176956176758,0.00026100222021341324,0.7201156616210938,31.0,8.0,0.0002940768754342571,9.754515485838056e-05,0.0005998800239952009,0.005598880223955209,0.0006520988795871398
head,spectral_entropy_norm,control-benign,13,10,39.0,0.0001699007407296449,0.0001564621925354004,9.577906166668981e-05,1.7738819122314453,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,13,11,39.0,0.00023251466336660087,0.0002149343490600586,0.00011678678856696934,1.9909329414367676,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,13,12,39.0,0.0001334838307229802,0.00011008977890014648,7.893139991210774e-05,1.6911371946334839,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,13,13,39.0,0.00013892467541154474,0.00012636184692382812,9.300466626882553e-05,1.4937387704849243,38.0,1.0,1.4551915228366852e-10,1.8189894035458565e-11,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,13,14,39.0,0.00010414765711175278,0.00010019540786743164,6.988506356719881e-05,1.4902706146240234,38.0,1.0,1.4551915228366852e-10,1.0913936421275139e-11,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,13,15,39.0,0.00032746331999078393,0.00021260976791381836,0.0002467782178428024,1.3269538879394531,38.0,1.0,1.4551915228366852e-10,7.275957614183426e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,13,16,39.0,0.0001618082751519978,0.0001410841941833496,8.590210927650332e-05,1.8836356401443481,39.0,0.0,3.637978807091713e-12,5.253342649780279e-08,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,13,17,39.0,0.00016016684821806848,0.00013709068298339844,9.022985614137724e-05,1.7750980854034424,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,13,18,39.0,0.00017054264026228338,0.00014799833297729492,8.828550926409662e-05,1.9317172765731812,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,13,19,39.0,0.00012614329170901328,9.769201278686523e-05,7.597221701871604e-05,1.6603871583938599,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,13,20,39.0,0.00015597465971950442,0.0002250075340270996,0.0004344119515735656,0.3590478003025055,32.0,7.0,7.025478407740593e-05,9.754515485838056e-05,0.029994001199760048,0.6286742651469706,0.031469116012863
head,spectral_entropy_norm,control-benign,13,21,39.0,0.00019071805581916124,0.00019675493240356445,0.00018108250515069813,1.0532108545303345,36.0,3.0,3.608874976634979e-08,6.122354534454644e-08,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,13,22,39.0,0.00017922352708410472,0.0001494288444519043,0.00010355604899814352,1.7306910753250122,37.0,2.0,2.841261448338628e-09,1.8189894035458565e-11,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,13,23,39.0,0.00023628045164514333,0.0002009272575378418,0.0001124455375247635,2.101287841796875,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,13,24,39.0,0.00018682845984585583,0.0001857280731201172,0.00013553421013057232,1.3784598112106323,37.0,2.0,2.841261448338628e-09,5.064304104962503e-07,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,13,25,39.0,0.0001257214753422886,0.00011324882507324219,7.247897883644328e-05,1.7345921993255615,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,13,26,39.0,0.00019302581495139748,0.00011545419692993164,0.00019947094551753253,0.9676888585090637,36.0,3.0,3.608874976634979e-08,7.403286872431636e-09,0.0001999600079984003,0.0003999200159968006,0.00022256418281561079
head,spectral_entropy_norm,control-benign,13,27,39.0,0.0003113196580670774,0.00024372339248657227,0.00021374922653194517,1.456471562385559,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,13,28,39.0,0.000204711381229572,0.00016999244689941406,0.00014059337263461202,1.4560528993606567,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,13,29,39.0,0.0001755494304234162,0.00014400482177734375,9.415653767064214e-05,1.864442229270935,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,13,30,39.0,0.00018783562700264156,0.00016105175018310547,0.00019412754045333713,0.9675887823104858,34.0,5.0,2.4299079086631536e-06,4.138928488828242e-08,0.0001999600079984003,0.0003999200159968006,0.00022256418281561079
head,spectral_entropy_norm,control-benign,13,31,39.0,0.00011180914589203894,9.435415267944336e-05,7.846739026717842e-05,1.4249122142791748,37.0,2.0,2.841261448338628e-09,5.093170329928398e-11,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,14,0,39.0,0.00015618250472471118,0.00014036893844604492,8.864715346135199e-05,1.761844515800476,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,14,1,39.0,0.00019953801529482007,0.0001468658447265625,0.00015480189176741987,1.288989543914795,38.0,1.0,1.4551915228366852e-10,5.093170329928398e-11,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,14,2,39.0,0.00012760284880641848,0.0001291036605834961,8.35387545521371e-05,1.5274689197540283,37.0,2.0,2.841261448338628e-09,6.912159733474255e-11,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,14,3,39.0,0.0001222323189722374,0.00010156631469726562,7.435127190547064e-05,1.6439841985702515,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,14,4,39.0,0.0001679720007814467,0.00015467405319213867,0.00013640540419146419,1.2314175367355347,38.0,1.0,1.4551915228366852e-10,1.2005330063402653e-10,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,14,5,39.0,0.0002543651207815856,0.0002410411834716797,0.00016797782154753804,1.5142780542373657,37.0,2.0,2.841261448338628e-09,9.094947017729282e-11,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,14,6,39.0,0.00020942321862094104,0.00018411874771118164,0.00018360443937126547,1.1406217813491821,35.0,4.0,3.353161446284503e-07,4.984030965715647e-10,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,14,7,39.0,0.0001266002655029297,0.00010281801223754883,7.511395961046219e-05,1.685442566871643,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,14,8,39.0,0.00013684615259990096,0.0001220703125,8.263612835435197e-05,1.6560087203979492,38.0,1.0,1.4551915228366852e-10,7.275957614183426e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,14,9,39.0,0.00017380103236064315,0.00015103816986083984,0.0001104819166357629,1.5731174945831299,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,14,10,39.0,0.00019096564210485667,0.00012952089309692383,0.00019066270033363253,1.0015889406204224,38.0,1.0,1.4551915228366852e-10,2.546585164964199e-10,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,14,11,39.0,0.00013022698112763464,0.00010198354721069336,7.597143849125132e-05,1.7141571044921875,39.0,0.0,3.637978807091713e-12,5.253342649780279e-08,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,14,12,39.0,0.0001387947704643011,0.00012236833572387695,0.00010935845057247207,1.2691727876663208,37.0,2.0,2.841261448338628e-09,2.3360638579106308e-07,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,14,13,39.0,0.00018036671099253,0.00015473365783691406,0.00010950084106298164,1.647171974182129,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,14,14,39.0,0.00012628696276806295,0.0001150965690612793,8.258892921730876e-05,1.5291028022766113,38.0,1.0,1.4551915228366852e-10,3.637978807091713e-11,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,14,15,39.0,0.00014677108265459538,0.00012320280075073242,9.403189324075356e-05,1.5608649253845215,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,14,16,39.0,0.00015257566701620817,0.0001341104507446289,8.1099737144541e-05,1.8813337087631226,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,14,17,39.0,0.0001699527056189254,0.00013786554336547852,0.00010283962910762057,1.6525993347167969,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,14,18,39.0,0.00025026308139786124,0.00018721818923950195,0.00015245120448525995,1.641594648361206,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,14,19,39.0,0.00020681742171291262,0.00017571449279785156,0.00013560972001869231,1.5250929594039917,39.0,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
head,spectral_entropy_norm,control-benign,14,20,39.0,0.0002262317284476012,0.00020623207092285156,0.00015682989032939076,1.4425294399261475,37.0,2.0,2.841261448338628e-09,2.3283064365386963e-09,0.0001999600079984003,0.0001999600079984003,0.00022256418281561079
