layer,n_nodes,fiedler_value,connectivity_ratio,spectral_entropy_norm,hfer,spectral_radius,n_benign,n_injection,density_benign,density_injection,density_cross,cut_weight,conductance,normalized_cut,modularity,separation,cut_conductance,cut_modularity,accuracy,ari,bandwidth,example_id,attack_category,position,split,n_chars_context,n_chars_attack,condition,label,n_tokens
34,255,0.2552906572818756,0.17588379979133606,0.9965018033981323,0.5611523389816284,1.451473355293274,250,5,0.0032178696364218583,0.028494580648839474,0.002096878423000453,5.242196057501133,1.6428119944204556,1.6686440847324686,0.005050271390899382,4.5665909016861095,0.4245521675494018,0.2914041579197143,0.5294117647058824,-0.0057651044634629426,48.550866593475995,1,Information Retrieval,middle,train,363,25,injected,1,255
35,249,0.2608676552772522,0.18080835044384003,0.9958188533782959,0.5690760612487793,1.442785382270813,249,0,0.003187425952615525,nan,nan,nan,nan,nan,nan,nan,0.47230485852682774,0.2838378749908649,nan,nan,49.025419159210365,1,Information Retrieval,middle,train,363,25,benign,0,249
35,255,0.2692677974700928,0.18736203014850616,0.9959601759910583,0.5679740905761719,1.43715238571167,250,5,0.0031581572262364263,0.027676905691623687,0.0020500321641015035,5.125080410253759,1.6447213085341619,1.670455071919721,0.0049985110380146225,4.560526310065995,0.44517564247301733,0.2817639119616384,0.5568627450980392,-0.009154932818674723,50.70446046339567,1,Information Retrieval,middle,train,363,25,injected,1,255
0,192,0.22922271490097046,0.15667252242565155,0.9935087561607361,0.5902618765830994,1.4630690813064575,192,0,0.0033178914453729563,nan,nan,nan,nan,nan,nan,nan,0.38273440452307045,0.32438629015053627,nan,nan,21.815833867402436,2,Misspelling Intentionally,end,train,250,40,benign,0,192
0,201,0.22671210765838623,0.15551188588142395,0.9936039447784424,0.592969536781311,1.4578442573547363,193,8,0.0032745639482270957,0.03224374348896423,0.0013628580255367452,4.20850558285747,1.0763709994395707,1.1104627377377831,0.026470814157599415,7.53960946275551,0.3934159403262551,0.31323384241672225,0.5373134328358209,-0.015654462040867623,22.60900085977476,2,Misspelling Intentionally,end,train,250,40,injected,1,201
1,192,0.19420230388641357,0.14167505502700806,0.9952196478843689,0.566849410533905,1.3707586526870728,192,0,0.004619705403424719,nan,nan,nan,nan,nan,nan,nan,0.2538476575422214,0.3753995247744355,nan,nan,20.322211978804425,2,Misspelling Intentionally,end,train,250,40,benign,0,192
1,201,0.19307869672775269,0.14095662534236908,0.9953516721725464,0.5689563155174255,1.3697738647460938,193,8,0.004548237491100645,0.04029947851917574,0.002175945561281214,6.7193198932363885,1.1963683342455593,1.235457067116664,0.023424108119774977,6.221903259532413,0.263043198839302,0.374543871697081,0.5422885572139303,-0.016821328712561038,21.043878494335043,2,Misspelling Intentionally,end,train,250,40,injected,1,201
2,192,0.19011396169662476,0.1541939526796341,0.9961159825325012,0.5497258305549622,1.232953429222107,192,0,0.004689867226417707,nan,nan,nan,nan,nan,nan,nan,0.2420893266839842,0.38146932396018934,nan,nan,20.910617307549142,2,Misspelling Intentionally,end,train,250,40,benign,0,192
2,201,0.19098339974880219,0.15507619082927704,0.9961953163146973,0.552047073841095,1.2315455675125122,193,8,0.004609780577087308,0.04397745297423431,0.002195381540643183,6.779338197506149,1.1583847153628661,1.1972995304907321,0.0252415303950468,6.485525258533244,0.2533962941317277,0.3791515272992447,0.5422885572139303,-0.016821328712561038,21.667337655660734,2,Misspelling Intentionally,end,train,250,40,injected,1,201
3,192,0.5796194672584534,0.37681666016578674,0.998029351234436,0.5341928601264954,1.5382002592086792,192,0,0.0050864993821679826,nan,nan,nan,nan,nan,nan,nan,1.099101243072889,0.06791914134511931,nan,nan,68.61668446268555,2,Misspelling Intentionally,end,train,250,40,benign,0,192
3,201,0.5777319073677063,0.3768066465854645,0.9980977773666382,0.5363439917564392,1.5332317352294922,193,8,0.005028955212165855,0.018651012115047445,0.0025525777275296193,7.882360022611465,1.581013722644372,1.622435701494,0.009393391322943333,3.794120418704027,1.0788144670123214,0.0669531676988063,0.527363184079602,-0.013253863337285768,71.18447309554274,2,Misspelling Intentionally,end,train,250,40,injected,1,201
